oneid	user_upload_tag_no_weight	upload_crowd	enlarged_crowd	icrowd_crowd
80220573179657830	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:5	UxbhJ	NULL	NULL
80220566200921959	trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220512512852840	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:3	UxbhJ	NULL	NULL
80220494528691284	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220494795827540	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
402865458732278857	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
191684668519612537	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:3	UxbhJ	NULL	NULL
171981373978968687	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
175640526932934889	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:6	UxbhJ	NULL	NULL
179581183317770603	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
181269920166707777	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220370778705865	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220397891872975	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:13	UxbhJ	NULL	NULL
327148689996963529	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:3	UxbhJ	NULL	NULL
333904089437971529	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:10	UxbhJ	NULL	NULL
236509349449778121	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220522982743149	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
80220524055148909	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
416380657004068937	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:11	UxbhJ	NULL	NULL
417506556374506569	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:5	UxbhJ	NULL	NULL
405684610039712073	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:11	UxbhJ	NULL	NULL
405961683478033225	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
407369058359694793	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
307731316261090377	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
309983115001235657	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
98234937865405422	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:5	UxbhJ	NULL	NULL
463668453895641289	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
80220585796701435	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
132574892003426400	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
81909226007429320	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:3	UxbhJ	NULL	NULL
361207162179461961	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
362618936451178441	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220484864206930	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:9	UxbhJ	NULL	NULL
80220485938480978	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220488354549458	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220459094741084	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
336160288909173947	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:6	UxbhJ	NULL	NULL
137922917097800210	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:13	UxbhJ	NULL	NULL
80220502580657828	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220502581004708	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220562173351190	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220562173914518	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
358396810461747771	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
378940085711904315	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:5	UxbhJ	NULL	NULL
428202605488392123	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:11	UxbhJ	NULL	NULL
429047030151196091	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220382321493816	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220468489147052	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:4	UxbhJ	NULL	NULL
263561745354431033	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
266657958283681083	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
442834905425058875	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
443965205257616187	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
446498480052103099	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
446779955024526779	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:9	UxbhJ	NULL	NULL
200793239745523800	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:7	UxbhJ	NULL	NULL
85568590488538901	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:2	UxbhJ	NULL	NULL
88383308043388317	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220542846352915	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
226376250288122555	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:3	UxbhJ	NULL	NULL
229472475032221883	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:6	UxbhJ	NULL	NULL
231161324892340155	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:2	UxbhJ	NULL	NULL
303227716903477435	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:13	UxbhJ	NULL	NULL
80220601096975757	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220601097084685	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220617472033921	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220618276281089	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220423930094391	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:4	UxbhJ	NULL	NULL
80220424735338678	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220551435562641	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:5	UxbhJ	NULL	NULL
80220553315817744	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220554121238672	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220403527609779	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:4	UxbhJ	NULL	NULL
80220404064766899	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:3	UxbhJ	NULL	NULL
80220405138695987	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:9	UxbhJ	NULL	NULL
80220405139106739	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:5	UxbhJ	NULL	NULL
149463263636095024	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:3	UxbhJ	NULL	NULL
150307898214318727	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:2	UxbhJ	NULL	NULL
157344574526718389	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:14	UxbhJ	NULL	NULL
80220533719460765	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:9	UxbhJ	NULL	NULL
80220534525290653	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
80220537477064092	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:3	UxbhJ	NULL	NULL
214554301266670779	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:16	UxbhJ	NULL	NULL
218494950940090555	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
80220531840253853	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:1	UxbhJ	NULL	NULL
121597458374459781	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
80220616397848194	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220622572336000	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
388233160138763195	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:8	UxbhJ	NULL	NULL
388514635382998971	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220405407238067	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220406212450483	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220406481665075	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220437350570155	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:4	UxbhJ	NULL	NULL
80220438157091243	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
373873536131435835	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
376688285898294331	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
376688285898379067	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
423694607010014139	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
425387855188144827	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:5	UxbhJ	NULL	NULL
425387858407448763	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220471442586915	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:14	UxbhJ	NULL	NULL
80220472784873635	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220473590140579	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:10	UxbhJ	NULL	NULL
80220475469579683	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
364870736809133499	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
365429286829620539	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
238761149263421371	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
239073436604713789	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
242138848983942331	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220432519882293	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220433593434548	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
100768308755693573	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:17	UxbhJ	NULL	NULL
105553367790518785	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:4	UxbhJ	NULL	NULL
108086653586768134	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
451846502994755899	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
452409455095988027	trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryys4:1	UxbhJ	NULL	NULL
454938329423556411	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
456064229330422843	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:2	UxbhJ	NULL	NULL
392455285594106811	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
395832982900954043	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
396677409439658043	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
432706205924730555	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:6	UxbhJ	NULL	NULL
490408575341068475	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:7	UxbhJ	NULL	NULL
200792871720418486	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:4	UxbhJ	NULL	NULL
273413357724641595	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220411313670449	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:11	UxbhJ	NULL	NULL
80220412923089841	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:3	UxbhJ	NULL	NULL
80220413998030513	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:5	UxbhJ	NULL	NULL
80220502043857188	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:14	UxbhJ	NULL	NULL
206954476895148091	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:2	UxbhJ	NULL	NULL
209206276708750523	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:15	UxbhJ	NULL	NULL
459164854807194939	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
461979602698186299	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
142144875050041401	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
147211651727229452	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220547945921042	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220547947068306	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:5	UxbhJ	NULL	NULL
80220548214374546	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:3	UxbhJ	NULL	NULL
80220476810578210	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:5	UxbhJ	NULL	NULL
450720605504039483	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:5	UxbhJ	NULL	NULL
85568453586455477	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220393327502782	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:5	UxbhJ	NULL	NULL
80220394402051901	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:2	UxbhJ	NULL	NULL
80220604854408716	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:2	UxbhJ	NULL	NULL
80220605122677644	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:12	UxbhJ	NULL	NULL
80220605660466188	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:9	UxbhJ	NULL	NULL
80220607270338316	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220607538798604	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:2	UxbhJ	NULL	NULL
80220607807163916	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
293934642745498939	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
200766551622708262	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:3	UxbhJ	NULL	NULL
80220383395682104	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220384737150904	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:6	UxbhJ	NULL	NULL
165788798595105459	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
437491279185488315	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
440306030292021563	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
222747869167242554	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:15	UxbhJ	NULL	NULL
223561500521003579	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220591970570383	trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220592775159567	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:7	UxbhJ	NULL	NULL
80220418828837040	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:3	UxbhJ	NULL	NULL
80220489428475175	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
80220490769488423	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
80220491844212775	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:18	UxbhJ	NULL	NULL
80220628209409671	trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryys4:6	UxbhJ	NULL	NULL
80220629819397511	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:12	UxbhJ	NULL	NULL
80220555999176848	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:5	UxbhJ	NULL	NULL
80220451310479528	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:1	UxbhJ	NULL	NULL
348263713175903675	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:1	UxbhJ	NULL	NULL
348822263204002235	trmzgxxryyh3:腾讯视频,trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryys4:5	UxbhJ	NULL	NULL
350511113064150843	trmzgxxryyh1:106617,trmzgxxryyn2:2083,trmzgxxryyh3:腾讯视频,trmzgxxryys4:8	UxbhJ	NULL	NULL
184084840927199499	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:12	UxbhJ	NULL	NULL
253679323029010363	trmzgxxryyh3:爱奇艺,trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryys4:8	UxbhJ	NULL	NULL
458038952751214395	trmzgxxryyh1:106617,trmzgxxryyn2:1118,trmzgxxryyh3:爱奇艺,trmzgxxryys4:8	UxbhJ	NULL	NULL
